id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
9437903b-44c7-4f87-ae2a-0dafc8f4daf3,Ritika Rastogi,ritika.rastogi@healthbridge.in,Engineer,FarmIoT,"Lucknow, India",Iot iot telemedicine ai cloud. Building a solution for AI.,Cloud sustainability edtech iot ai gaming ai ai. Experienced in IoT and ecommerce.,"fintech,telemedicine,healthtech",growth,https://www.linkedin.com/in/ritikarastogi63,Exploring partnerships with corporates.
bdbe014d-4e90-4bdf-9fe1-bda4afa0ff9c,Vivaan Verma,vivaan.verma@healthbridge.in,Founder,CleanCity,"Bengaluru, India",Iot marketplace mobility iot blockchain. Building a solution for marketplace.,Cleantech cloud gaming sustainability healthtech sustainability telemedicine fintech. Experienced in AI and cleantech.,"sustainability,fintech,blockchain",seed,https://www.linkedin.com/in/vivaanverma34,Looking for funding opportunities.
c8a66330-cf53-45d9-96ea-9a696c29ba47,Kavya Kulkarni,kavya.kulkarni@agrifytech.in,Investor,AgriFyTech,"Mumbai, India",Sustainability cloud ai mobility healthtech. Building a solution for telemedicine.,Investor investor cloud ai edtech cloud sustainability logistics. Experienced in sustainability and AI.,"gaming,edtech,mobility",series A,https://www.linkedin.com/in/kavyakulkarni33,
5ada92f3-2249-4897-98e6-44d3d7f32af0,Rahul Verma,rahul.verma@greenvolt.in,Other,GreenVolt,"Pune, India",Mobility cloud blockchain fintech blockchain. Building a solution for cloud.,Investor ecommerce healthtech cloud logistics logistics cloud ecommerce. Experienced in IoT and fintech.,"logistics,blockchain,IoT",none,https://www.linkedin.com/in/rahulverma65,
35d78794-afb3-463d-a053-0ac1a98d755f,Meera Chopra,meera.chopra@datamind.in,Founder,NeoMart,"Hyderabad, India",Sustainability ecommerce ecommerce blockchain investor. Building a solution for mobility.,Cleantech fintech logistics healthtech iot fintech iot edtech. Experienced in marketplace and IoT.,"edtech,mobility,investor",growth,https://www.linkedin.com/in/meerachopra17,
8caa35dc-a934-45d0-895f-983326be50e6,Siddharth Mehta,siddharth.mehta@smarthire.in,Engineer,MedCura,"Hyderabad, India",Healthtech edtech iot edtech ecommerce. Building a solution for marketplace.,Fintech marketplace logistics sustainability healthtech cleantech investor mobility. Experienced in cleantech and sustainability.,"mobility,cloud,IoT",series A,https://www.linkedin.com/in/siddharthmehta54,Focused on user acquisition.
0fcaed27-fa4c-44e9-9293-bb2987799620,Aarav Kulkarni,aarav.kulkarni@greenvolt.in,Engineer,TravelEase,"Bengaluru, India",Gaming logistics blockchain logistics healthtech. Building a solution for cleantech.,Sustainability edtech mobility ecommerce investor blockchain gaming fintech. Experienced in cleantech and ecommerce.,"fintech,marketplace,cleantech",series A,https://www.linkedin.com/in/aaravkulkarni15,Exploring partnerships with corporates.
b6680944-0496-464a-8d9f-a35d4d983604,Vivaan Kulkarni,vivaan.kulkarni@cloudnova.in,Founder,AgriFyTech,"Lucknow, India",Investor telemedicine investor edtech blockchain. Building a solution for AI.,Blockchain edtech gaming ecommerce healthtech gaming healthtech iot. Experienced in gaming and logistics.,"cleantech,healthtech,IoT",none,https://www.linkedin.com/in/vivaankulkarni92,Recently closed a small round.
c0b2a4fa-ffe9-4baf-b334-fb1e139cbd02,Kavya Mehta,kavya.mehta@skillhub.in,Investor,HealthBridge,"Kolkata, India",Blockchain mobility logistics marketplace fintech. Building a solution for telemedicine.,Healthtech gaming ecommerce healthtech marketplace edtech edtech ecommerce. Experienced in cloud and marketplace.,"marketplace,investor,edtech",seed,https://www.linkedin.com/in/kavyamehta18,Expanding into new geographies.
46bfca91-c0d9-4e15-91f4-c55d2d2d1cfe,Ishaan Menon,ishaan.menon@skillhub.in,Founder,HealthBridge,"Mumbai, India",Mobility iot ecommerce edtech ecommerce. Building a solution for mobility.,Blockchain fintech ai logistics gaming fintech marketplace ecommerce. Experienced in AI and edtech.,"logistics,edtech,cloud",pre-seed,https://www.linkedin.com/in/ishaanmenon18,
65aef177-962a-4f70-b1de-c35c91fe3e94,Kunal Iyer,kunal.iyer@healthbridge.in,Engineer,CleanCity,"Ahmedabad, India",Sustainability mobility logistics mobility edtech. Building a solution for cloud.,Ai cloud ecommerce edtech gaming cloud healthtech logistics. Experienced in fintech and cleantech.,"healthtech,fintech,AI",none,https://www.linkedin.com/in/kunaliyer46,Looking for funding opportunities.
aafc85b5-b818-4510-ba08-2f79eb4d5be9,Ritika Banerjee,ritika.banerjee@farmiot.in,Co-founder,MedCura,"Lucknow, India",Marketplace investor gaming gaming investor. Building a solution for mobility.,Fintech marketplace telemedicine sustainability cloud mobility healthtech cleantech. Experienced in marketplace and fintech.,"IoT,sustainability,cloud",seed,https://www.linkedin.com/in/ritikabanerjee21,Exploring partnerships with corporates.
010a5adc-af02-4023-acd6-bc61bad3e86a,Rahul Sharma,rahul.sharma@neomart.in,Founder,TravelEase,"Pune, India",Sustainability cloud gaming ecommerce logistics. Building a solution for blockchain.,Logistics marketplace logistics marketplace marketplace cloud ecommerce sustainability. Experienced in cloud and mobility.,"telemedicine,fintech,healthtech",seed,https://www.linkedin.com/in/rahulsharma74,Looking for funding opportunities.
5de78ad0-6f93-404f-bebe-e1eb90edd1b2,Meera Bose,meera.bose@cleancity.in,PM,GreenVolt,"Pune, India",Edtech mobility healthtech cloud ai. Building a solution for telemedicine.,Iot cloud fintech ai healthtech healthtech logistics mobility. Experienced in edtech and AI.,"ecommerce,healthtech,telemedicine",pre-seed,https://www.linkedin.com/in/meerabose13,
ccba55e8-eb1b-4754-93d4-5878883735a7,Rahul Verma,rahul.verma@skillhub.in,Founder,TravelEase,"Kolkata, India",Logistics marketplace healthtech logistics cloud. Building a solution for investor.,Sustainability marketplace cloud iot logistics logistics fintech cleantech. Experienced in cloud and blockchain.,"ecommerce,mobility,healthtech",none,https://www.linkedin.com/in/rahulverma73,Expanding into new geographies.
5dc83640-06bb-4048-83ea-281acef7d9c8,Isha Rastogi,isha.rastogi@techsutra.in,Founder,FinPeak,"Mumbai, India",Cleantech mobility cleantech ai investor. Building a solution for sustainability.,Investor gaming blockchain edtech blockchain cleantech ecommerce sustainability. Experienced in logistics and gaming.,"cloud,investor,AI",seed,https://www.linkedin.com/in/isharastogi97,Exploring partnerships with corporates.
363d1942-eac4-45c1-953b-9ffa9d6745c5,Tanvi Gupta,tanvi.gupta@medcura.in,Founder,FinPeak,"Mumbai, India",Telemedicine sustainability ecommerce cleantech healthtech. Building a solution for edtech.,Mobility ai ecommerce marketplace ecommerce healthtech ai cleantech. Experienced in AI and gaming.,"cleantech,IoT,marketplace",series A,https://www.linkedin.com/in/tanvigupta55,
c1323bca-d465-4061-9552-34e9cbc74447,Priya Bose,priya.bose@travelease.in,Engineer,GreenVolt,"Bengaluru, India",Edtech healthtech investor gaming investor. Building a solution for logistics.,Investor fintech cleantech ecommerce fintech healthtech blockchain iot. Experienced in healthtech and cleantech.,"mobility,logistics,ecommerce",none,https://www.linkedin.com/in/priyabose27,Focused on user acquisition.
f3eac18b-e08a-4b90-bf1a-8ec0e4a80357,Rohan Bose,rohan.bose@neomart.in,Founder,AgriFyTech,"Bengaluru, India",Ecommerce ecommerce investor cloud edtech. Building a solution for logistics.,Gaming investor logistics gaming gaming ecommerce investor ecommerce. Experienced in ecommerce and cloud.,"investor,cloud,telemedicine",series A,https://www.linkedin.com/in/rohanbose41,Looking for funding opportunities.
167463cf-6809-478a-8784-0b801c3152a3,Tanvi Kulkarni,tanvi.kulkarni@edunext.in,Engineer,FinPeak,"Pune, India",Ai edtech sustainability edtech ecommerce. Building a solution for cleantech.,Investor gaming gaming investor healthtech cleantech investor telemedicine. Experienced in blockchain and telemedicine.,"edtech,gaming,cleantech",pre-seed,https://www.linkedin.com/in/tanvikulkarni52,Looking for funding opportunities.
23ba3581-7f9e-4229-b0bf-5cc63f8019d5,Ritika Rastogi,ritika.rastogi@edunext.in,Co-founder,DataMind,"Chennai, India",Telemedicine cloud iot healthtech fintech. Building a solution for sustainability.,Iot healthtech cloud fintech blockchain blockchain marketplace fintech. Experienced in logistics and ecommerce.,"sustainability,fintech,investor",pre-seed,https://www.linkedin.com/in/ritikarastogi35,Looking for funding opportunities.
d5b5b03a-9d8d-4519-a565-ffb5a164ea37,Priya Banerjee,priya.banerjee@skillhub.in,Investor,FarmIoT,"Lucknow, India",Blockchain fintech logistics ecommerce ecommerce. Building a solution for cleantech.,Edtech logistics sustainability healthtech gaming gaming sustainability ai. Experienced in investor and fintech.,"IoT,investor,marketplace",pre-seed,https://www.linkedin.com/in/priyabanerjee37,Exploring partnerships with corporates.
c1444485-8615-452f-97bb-dcd04c5c31a2,Aarav Mehta,aarav.mehta@smarthire.in,Other,FinPeak,"Pune, India",Fintech logistics sustainability healthtech logistics. Building a solution for IoT.,Iot healthtech mobility marketplace sustainability sustainability telemedicine fintech. Experienced in cloud and blockchain.,"mobility,AI,fintech",series A,https://www.linkedin.com/in/aaravmehta69,
6b39bd1f-42ef-43e5-9e0f-0d5bb48244a5,Neha Nair,neha.nair@medcura.in,PM,AgriFyTech,"Delhi, India",Iot healthtech cleantech cloud cloud. Building a solution for cleantech.,Ai marketplace fintech edtech cloud sustainability cloud marketplace. Experienced in ecommerce and fintech.,"edtech,healthtech,marketplace",series A,https://www.linkedin.com/in/nehanair16,Recently closed a small round.
c8e0c086-77f1-43e5-b431-2c06e54fa403,Siddharth Kulkarni,siddharth.kulkarni@cleancity.in,PM,AgriFyTech,"Mumbai, India",Marketplace mobility cleantech mobility fintech. Building a solution for IoT.,Blockchain edtech telemedicine ecommerce ecommerce mobility edtech healthtech. Experienced in IoT and blockchain.,"investor,AI,blockchain",growth,https://www.linkedin.com/in/siddharthkulkarni47,Focused on user acquisition.
c94a35bc-88c6-4e7e-a5d6-4ede15a6f7f9,Rohan Deshmukh,rohan.deshmukh@finpeak.in,Founder,MedCura,"Chennai, India",Blockchain cleantech marketplace edtech blockchain. Building a solution for IoT.,Logistics edtech ai sustainability investor iot fintech ecommerce. Experienced in IoT and cleantech.,"blockchain,marketplace,fintech",pre-seed,https://www.linkedin.com/in/rohandeshmukh69,
6f1b88b1-15e0-4599-8a9a-ed36bc384e71,Ananya Sharma,ananya.sharma@datamind.in,Investor,FinPeak,"Chennai, India",Fintech investor edtech telemedicine logistics. Building a solution for mobility.,Cloud ecommerce telemedicine mobility mobility marketplace blockchain cleantech. Experienced in investor and edtech.,"healthtech,telemedicine,blockchain",growth,https://www.linkedin.com/in/ananyasharma51,Focused on user acquisition.
ee73d36a-6a4a-4197-a1e3-a918c98ddcd9,Neha Singh,neha.singh@datamind.in,Founder,SmartHire,"Kolkata, India",Edtech cloud sustainability edtech healthtech. Building a solution for AI.,Edtech telemedicine cleantech sustainability cleantech gaming iot marketplace. Experienced in marketplace and cleantech.,"investor,sustainability,cloud",growth,https://www.linkedin.com/in/nehasingh19,Exploring partnerships with corporates.
d0b1387a-8295-4791-9a6b-72b355e6b683,Kavya Kulkarni,kavya.kulkarni@finpeak.in,Founder,FarmIoT,"Chennai, India",Sustainability sustainability sustainability fintech blockchain. Building a solution for healthtech.,Iot healthtech ai iot iot sustainability cloud mobility. Experienced in sustainability and AI.,"logistics,gaming,blockchain",none,https://www.linkedin.com/in/kavyakulkarni81,
11171f40-5a4e-4ec2-9f70-a99a988db25a,Meera Menon,meera.menon@greenvolt.in,Co-founder,CloudNova,"Bengaluru, India",Ecommerce sustainability edtech cloud telemedicine. Building a solution for ecommerce.,Healthtech healthtech ai iot edtech investor cleantech marketplace. Experienced in telemedicine and fintech.,"blockchain,AI,fintech",pre-seed,https://www.linkedin.com/in/meeramenon79,
62d69974-bc8c-4995-b985-3d9516454da9,Neha Agarwal,neha.agarwal@agrifytech.in,Other,MedCura,"Delhi, India",Iot iot telemedicine mobility marketplace. Building a solution for cloud.,Cloud marketplace iot telemedicine investor investor telemedicine investor. Experienced in ecommerce and fintech.,"IoT,sustainability,investor",pre-seed,https://www.linkedin.com/in/nehaagarwal71,Expanding into new geographies.
45060267-a212-46b5-bea8-b03c7429bbe4,Arjun Chopra,arjun.chopra@medcura.in,Investor,MedCura,"Jaipur, India",Gaming cleantech ai mobility investor. Building a solution for AI.,Cloud telemedicine marketplace investor investor fintech gaming mobility. Experienced in fintech and mobility.,"telemedicine,healthtech,investor",growth,https://www.linkedin.com/in/arjunchopra48,Focused on user acquisition.
0834e7ac-9b47-49d5-b6d7-3758810b3f84,Kunal Nair,kunal.nair@edunext.in,Founder,NeoMart,"Jaipur, India",Healthtech telemedicine gaming ecommerce logistics. Building a solution for cloud.,Iot healthtech marketplace ecommerce cloud healthtech ecommerce logistics. Experienced in cloud and sustainability.,"mobility,fintech,gaming",series A,https://www.linkedin.com/in/kunalnair69,Recently closed a small round.
7aaa1bf3-6b2b-45e3-8a81-024f360f7349,Ritika Patel,ritika.patel@agrifytech.in,Founder,TravelEase,"Hyderabad, India",Healthtech fintech healthtech cleantech investor. Building a solution for sustainability.,Marketplace mobility telemedicine blockchain blockchain mobility cleantech healthtech. Experienced in telemedicine and blockchain.,"marketplace,mobility,sustainability",series A,https://www.linkedin.com/in/ritikapatel28,Looking for funding opportunities.
bea8b9da-b76d-46a1-8e1f-82b0c53fe2a6,Simran Chopra,simran.chopra@medcura.in,PM,SmartHire,"Hyderabad, India",Gaming fintech marketplace fintech investor. Building a solution for cloud.,Telemedicine cloud marketplace ai fintech cleantech cleantech blockchain. Experienced in AI and edtech.,"fintech,ecommerce,healthtech",none,https://www.linkedin.com/in/simranchopra70,Expanding into new geographies.
e71ce133-64ff-4bde-a13e-202cff1453a4,Aditi Reddy,aditi.reddy@farmiot.in,Investor,MedCura,"Kolkata, India",Blockchain ecommerce sustainability cloud logistics. Building a solution for healthtech.,Gaming logistics ai investor healthtech logistics cleantech iot. Experienced in telemedicine and investor.,"gaming,healthtech,IoT",growth,https://www.linkedin.com/in/aditireddy27,Looking for funding opportunities.
ec7e8744-3ff9-4ea8-b28f-c0b341dd3766,Aditya Reddy,aditya.reddy@cloudnova.in,Founder,CloudNova,"Bengaluru, India",Logistics iot ecommerce telemedicine telemedicine. Building a solution for fintech.,Mobility sustainability gaming ecommerce ecommerce fintech sustainability investor. Experienced in IoT and blockchain.,"IoT,cleantech,gaming",seed,https://www.linkedin.com/in/adityareddy92,
b3de9017-6b9e-4ab6-b4b9-69267e2ff815,Isha Rastogi,isha.rastogi@travelease.in,Other,DataMind,"Kolkata, India",Ai healthtech investor mobility edtech. Building a solution for telemedicine.,Ecommerce gaming blockchain fintech cloud ai iot healthtech. Experienced in IoT and edtech.,"sustainability,edtech,telemedicine",growth,https://www.linkedin.com/in/isharastogi59,Expanding into new geographies.
28ecf1aa-43bf-4789-b984-ef706a744b48,Meera Gupta,meera.gupta@cleancity.in,Other,CleanCity,"Ahmedabad, India",Sustainability investor fintech mobility investor. Building a solution for IoT.,Fintech healthtech ecommerce investor sustainability mobility ecommerce cleantech. Experienced in ecommerce and logistics.,"logistics,cloud,ecommerce",series A,https://www.linkedin.com/in/meeragupta67,Exploring partnerships with corporates.
11ab3ed4-d0bf-4fd0-bc9b-2685ac6b9934,Tanvi Deshmukh,tanvi.deshmukh@neomart.in,Co-founder,CleanCity,"Jaipur, India",Telemedicine gaming ecommerce healthtech blockchain. Building a solution for gaming.,Marketplace investor gaming healthtech mobility telemedicine cleantech marketplace. Experienced in edtech and mobility.,"healthtech,mobility,cleantech",none,https://www.linkedin.com/in/tanvideshmukh49,Looking for funding opportunities.
4e290eef-8564-4757-9a23-45868e599789,Isha Joshi,isha.joshi@datamind.in,Investor,MedCura,"Pune, India",Gaming gaming sustainability cloud ecommerce. Building a solution for ecommerce.,Fintech edtech iot edtech marketplace investor cleantech mobility. Experienced in mobility and marketplace.,"marketplace,gaming,ecommerce",seed,https://www.linkedin.com/in/ishajoshi40,
e3a2cd50-a6da-4dea-b26c-ca5678227985,Aditya Agarwal,aditya.agarwal@edunext.in,Investor,FinPeak,"Jaipur, India",Telemedicine ecommerce fintech investor cloud. Building a solution for AI.,Cloud telemedicine telemedicine iot mobility cloud investor ecommerce. Experienced in ecommerce and cloud.,"cleantech,ecommerce,telemedicine",seed,https://www.linkedin.com/in/adityaagarwal20,
e9feebf9-6906-414a-8cf7-1464f70b4c69,Aarav Joshi,aarav.joshi@datamind.in,Investor,AgriFyTech,"Pune, India",Logistics logistics cloud mobility investor. Building a solution for marketplace.,Edtech marketplace fintech blockchain logistics ecommerce gaming iot. Experienced in fintech and gaming.,"ecommerce,sustainability,healthtech",growth,https://www.linkedin.com/in/aaravjoshi65,Expanding into new geographies.
75856535-fd2c-4ea8-9460-1377c0dc8887,Rohan Verma,rohan.verma@finpeak.in,Co-founder,GreenVolt,"Bengaluru, India",Fintech telemedicine healthtech gaming telemedicine. Building a solution for mobility.,Iot ecommerce sustainability iot telemedicine blockchain cleantech ecommerce. Experienced in investor and gaming.,"AI,cleantech,cloud",pre-seed,https://www.linkedin.com/in/rohanverma3,Expanding into new geographies.
5095c8b3-d16f-41e8-8ebc-4f506c8fa344,Vivaan Gupta,vivaan.gupta@neomart.in,PM,CloudNova,"Jaipur, India",Marketplace marketplace cleantech cloud iot. Building a solution for healthtech.,Cleantech edtech telemedicine healthtech mobility cloud blockchain mobility. Experienced in marketplace and telemedicine.,"ecommerce,mobility,edtech",series A,https://www.linkedin.com/in/vivaangupta55,
5d0bcf04-cfb0-42e5-8ecd-fd070f0da7c7,Arjun Kapoor,arjun.kapoor@datamind.in,Founder,DataMind,"Bengaluru, India",Edtech logistics marketplace telemedicine investor. Building a solution for cloud.,Ai mobility cleantech edtech gaming edtech edtech ecommerce. Experienced in logistics and mobility.,"edtech,fintech,sustainability",series A,https://www.linkedin.com/in/arjunkapoor50,
9b3a4daa-bdae-4960-80f8-143168094d03,Arjun Deshmukh,arjun.deshmukh@datamind.in,Other,DataMind,"Pune, India",Blockchain logistics edtech iot cleantech. Building a solution for investor.,Telemedicine iot investor gaming healthtech cloud blockchain edtech. Experienced in logistics and cleantech.,"IoT,fintech,marketplace",series A,https://www.linkedin.com/in/arjundeshmukh31,Recently closed a small round.
c6b69ac4-0272-46e9-91ca-feccf342dcc6,Aditya Agarwal,aditya.agarwal@medcura.in,Investor,FinPeak,"Jaipur, India",Cloud cleantech healthtech iot sustainability. Building a solution for telemedicine.,Ecommerce telemedicine fintech investor mobility logistics telemedicine iot. Experienced in logistics and healthtech.,"fintech,sustainability,investor",pre-seed,https://www.linkedin.com/in/adityaagarwal21,
1e744326-5d8b-4dbf-b1f5-8c052cae5176,Ananya Kulkarni,ananya.kulkarni@cloudnova.in,Co-founder,CleanCity,"Kolkata, India",Telemedicine cleantech logistics gaming ai. Building a solution for investor.,Gaming cloud ecommerce investor investor ecommerce cloud iot. Experienced in AI and investor.,"investor,edtech,logistics",pre-seed,https://www.linkedin.com/in/ananyakulkarni52,Looking for funding opportunities.
d5afc668-5080-46f4-9a10-15cd3683299f,Siddharth Nair,siddharth.nair@skillhub.in,Co-founder,FarmIoT,"Chennai, India",Logistics marketplace cleantech investor mobility. Building a solution for blockchain.,Edtech investor cloud ai fintech healthtech investor cleantech. Experienced in IoT and edtech.,"cleantech,edtech,telemedicine",growth,https://www.linkedin.com/in/siddharthnair88,Focused on user acquisition.
8eb6efc0-3ace-4448-8e2d-30b55e7ec157,Kunal Patel,kunal.patel@datamind.in,Co-founder,EduNext,"Pune, India",Logistics gaming ai edtech iot. Building a solution for logistics.,Mobility cleantech sustainability ecommerce investor marketplace gaming investor. Experienced in cleantech and healthtech.,"cloud,ecommerce,gaming",pre-seed,https://www.linkedin.com/in/kunalpatel30,Recently closed a small round.
cc575e23-c8ca-4f68-9276-5074bff9e076,Aditya Iyer,aditya.iyer@finpeak.in,Engineer,AgriFyTech,"Mumbai, India",Ecommerce logistics mobility fintech sustainability. Building a solution for marketplace.,Edtech ai cleantech fintech telemedicine cloud sustainability logistics. Experienced in gaming and blockchain.,"cleantech,AI,ecommerce",pre-seed,https://www.linkedin.com/in/adityaiyer53,Exploring partnerships with corporates.
47616e50-9bc3-4d89-abf2-a2a6d87f837e,Ishaan Menon,ishaan.menon@agrifytech.in,Engineer,CloudNova,"Ahmedabad, India",Mobility cleantech ai mobility cloud. Building a solution for mobility.,Telemedicine fintech healthtech telemedicine mobility gaming ecommerce ecommerce. Experienced in cloud and ecommerce.,"mobility,fintech,ecommerce",series A,https://www.linkedin.com/in/ishaanmenon12,Focused on user acquisition.
aea9e9a9-8220-4a20-a6be-bb28fb2527dc,Ananya Gupta,ananya.gupta@medcura.in,Co-founder,FinPeak,"Delhi, India",Healthtech investor edtech marketplace sustainability. Building a solution for marketplace.,Investor blockchain gaming mobility cloud edtech gaming sustainability. Experienced in marketplace and telemedicine.,"telemedicine,sustainability,healthtech",series A,https://www.linkedin.com/in/ananyagupta66,Expanding into new geographies.
8d5770fb-cbe4-4647-ba23-5cb6b8224e15,Neha Gupta,neha.gupta@medcura.in,Other,EduNext,"Ahmedabad, India",Fintech blockchain marketplace blockchain healthtech. Building a solution for cloud.,Marketplace cloud fintech fintech fintech fintech marketplace cloud. Experienced in marketplace and ecommerce.,"blockchain,ecommerce,cleantech",pre-seed,https://www.linkedin.com/in/nehagupta90,Focused on user acquisition.
968b2696-df00-426e-8e40-e064aa5ee16b,Sanya Patel,sanya.patel@agrifytech.in,Co-founder,MedCura,"Hyderabad, India",Investor sustainability sustainability ai mobility. Building a solution for sustainability.,Cloud healthtech cloud logistics cleantech logistics fintech iot. Experienced in investor and investor.,"blockchain,investor,edtech",seed,https://www.linkedin.com/in/sanyapatel84,Focused on user acquisition.
21b47771-5a71-4348-9672-cc1f343083f5,Isha Kulkarni,isha.kulkarni@farmiot.in,PM,TechSutra,"Lucknow, India",Ai telemedicine blockchain telemedicine sustainability. Building a solution for telemedicine.,Fintech healthtech marketplace iot telemedicine gaming gaming blockchain. Experienced in investor and mobility.,"cloud,mobility,sustainability",series A,https://www.linkedin.com/in/ishakulkarni61,Focused on user acquisition.
8a67a8d1-e3c8-448c-ab16-bc51a27cfe1c,Neha Patel,neha.patel@cloudnova.in,Engineer,TechSutra,"Chennai, India",Sustainability ai blockchain cleantech cloud. Building a solution for edtech.,Cleantech healthtech mobility marketplace edtech investor telemedicine mobility. Experienced in marketplace and healthtech.,"logistics,AI,healthtech",series A,https://www.linkedin.com/in/nehapatel30,Recently closed a small round.
9aa03ce0-739f-4c3d-bd7a-77c159dffa0a,Vivaan Pandey,vivaan.pandey@healthbridge.in,Founder,MedCura,"Bengaluru, India",Sustainability fintech fintech sustainability iot. Building a solution for mobility.,Iot cleantech fintech fintech blockchain ai cloud healthtech. Experienced in healthtech and telemedicine.,"gaming,cloud,logistics",growth,https://www.linkedin.com/in/vivaanpandey71,Looking for funding opportunities.
5c91f80e-2051-48e9-9e48-b334780e1a5c,Ritika Singh,ritika.singh@smarthire.in,Engineer,FarmIoT,"Bengaluru, India",Investor edtech ecommerce telemedicine gaming. Building a solution for fintech.,Cloud cleantech edtech blockchain blockchain mobility investor telemedicine. Experienced in edtech and sustainability.,"cleantech,telemedicine,healthtech",pre-seed,https://www.linkedin.com/in/ritikasingh34,Exploring partnerships with corporates.
b2cda06a-e4b1-4b2e-954f-5567f3267d27,Vivaan Patel,vivaan.patel@farmiot.in,Co-founder,GreenVolt,"Ahmedabad, India",Cleantech healthtech ecommerce iot cloud. Building a solution for cloud.,Marketplace mobility healthtech investor iot logistics edtech fintech. Experienced in IoT and cleantech.,"fintech,logistics,gaming",seed,https://www.linkedin.com/in/vivaanpatel58,
55e05b57-d5ef-4544-8d9e-bf266dc1e7f8,Rahul Kapoor,rahul.kapoor@agrifytech.in,PM,SkillHub,"Bengaluru, India",Iot blockchain cloud cleantech marketplace. Building a solution for fintech.,Marketplace logistics investor fintech fintech investor cloud investor. Experienced in marketplace and logistics.,"IoT,telemedicine,fintech",seed,https://www.linkedin.com/in/rahulkapoor47,Focused on user acquisition.
4adcdd33-97dc-443f-b201-49f19d7bdf7c,Aditi Patel,aditi.patel@cloudnova.in,Founder,NeoMart,"Mumbai, India",Iot iot marketplace gaming ecommerce. Building a solution for sustainability.,Telemedicine cleantech sustainability logistics edtech telemedicine investor sustainability. Experienced in sustainability and IoT.,"edtech,cleantech,ecommerce",growth,https://www.linkedin.com/in/aditipatel26,Expanding into new geographies.
ba806843-a874-465f-aeb4-a8bd92151b9b,Priya Patel,priya.patel@edunext.in,Other,CleanCity,"Chennai, India",Cleantech mobility ai cleantech cleantech. Building a solution for AI.,Cleantech marketplace cloud cleantech iot iot cleantech cleantech. Experienced in fintech and cleantech.,"gaming,IoT,sustainability",pre-seed,https://www.linkedin.com/in/priyapatel4,
e0c60e99-6f22-4f3c-9812-6bb15e04f46d,Ritika Kapoor,ritika.kapoor@medcura.in,Co-founder,EduNext,"Bengaluru, India",Cleantech marketplace gaming sustainability ecommerce. Building a solution for IoT.,Telemedicine gaming mobility iot iot sustainability edtech iot. Experienced in telemedicine and gaming.,"mobility,AI,marketplace",seed,https://www.linkedin.com/in/ritikakapoor82,Exploring partnerships with corporates.
87076f12-6aea-4695-8587-0d0345e2b8e2,Rohan Pandey,rohan.pandey@farmiot.in,Investor,DataMind,"Bengaluru, India",Investor edtech blockchain blockchain cleantech. Building a solution for AI.,Investor telemedicine logistics cleantech iot logistics iot healthtech. Experienced in blockchain and gaming.,"logistics,gaming,marketplace",pre-seed,https://www.linkedin.com/in/rohanpandey42,
85d6c0f6-923e-4b98-bb55-b84de700cc84,Aditi Sharma,aditi.sharma@datamind.in,Engineer,MedCura,"Kolkata, India",Mobility investor ai gaming iot. Building a solution for edtech.,Cloud cloud investor cloud logistics marketplace ai logistics. Experienced in marketplace and cleantech.,"logistics,investor,healthtech",pre-seed,https://www.linkedin.com/in/aditisharma46,
e7fee3f8-0543-4b34-83a8-c3ae361f7088,Aarav Kapoor,aarav.kapoor@skillhub.in,Investor,TravelEase,"Jaipur, India",Healthtech healthtech edtech cloud mobility. Building a solution for cleantech.,Blockchain cleantech sustainability mobility edtech edtech mobility gaming. Experienced in telemedicine and AI.,"IoT,cleantech,healthtech",none,https://www.linkedin.com/in/aaravkapoor43,Focused on user acquisition.
83a91933-5833-487f-897a-e7adc7ec7dfd,Kavya Reddy,kavya.reddy@cleancity.in,PM,DataMind,"Chennai, India",Mobility healthtech sustainability healthtech sustainability. Building a solution for healthtech.,Edtech fintech mobility fintech edtech cleantech edtech ecommerce. Experienced in sustainability and telemedicine.,"cloud,AI,IoT",series A,https://www.linkedin.com/in/kavyareddy72,Exploring partnerships with corporates.
8e169791-ea69-4a3e-a784-3f1c97d96e6e,Rohan Deshmukh,rohan.deshmukh@cleancity.in,Investor,FarmIoT,"Delhi, India",Iot cloud marketplace investor iot. Building a solution for cloud.,Ecommerce blockchain healthtech sustainability mobility iot ecommerce edtech. Experienced in logistics and telemedicine.,"logistics,ecommerce,edtech",none,https://www.linkedin.com/in/rohandeshmukh60,Expanding into new geographies.
e114bb92-3412-4678-a72d-5c99414a9e7e,Rahul Nair,rahul.nair@finpeak.in,Founder,FinPeak,"Bengaluru, India",Logistics logistics gaming gaming edtech. Building a solution for mobility.,Blockchain investor marketplace cloud sustainability marketplace sustainability sustainability. Experienced in marketplace and fintech.,"AI,marketplace,blockchain",growth,https://www.linkedin.com/in/rahulnair33,Looking for funding opportunities.
bc8ca2a6-8080-44d9-8249-628a385ebd92,Aarav Gupta,aarav.gupta@skillhub.in,Co-founder,HealthBridge,"Jaipur, India",Cloud fintech healthtech fintech fintech. Building a solution for gaming.,Cleantech iot edtech cloud edtech iot fintech fintech. Experienced in logistics and healthtech.,"cleantech,telemedicine,fintech",series A,https://www.linkedin.com/in/aaravgupta93,Exploring partnerships with corporates.
